filePath,ext,sizeBytes,sizeMB,domain,relevanceScore,keywordHits
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012263 - FRONTAL VITRINE 800 ( MURAL AUTO SERVIÇO 800).PDF,.pdf,39066,0.037,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012382-VIDRO LATERAL -543X445X6MM.PDF,.pdf,61226,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012269 - PRATELEIRA DE VIDRO 300MM ( VITRINE 1000 AUTO S. ).PDF,.pdf,40192,0.038,movel_inox,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012381-VIDRO SUPERIOR-722,60X548,20X6MM.pdf",.pdf,40038,0.038,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012383-VIDRO FRONTAL-724,60X445X6MM.PDF",.pdf,61298,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012260 - PRATELEIRA DE VIDRO 400MM ( VITRINE 1000 ).PDF,.pdf,60808,0.058,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012259 - PRATELEIRA DE VIDRO 350MM ( VITRINE 1000 ).PDF,.pdf,60819,0.058,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012261 - PRATELEIRA DE VIDRO 300MM ( VITRINE 700 AUTO S. ).PDF,.pdf,40173,0.038,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012262 - PRATELEIRA DE VIDRO 350MM ( VITRINE 700 AUTO S. ).PDF,.pdf,39638,0.038,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012389-VIDRO TEMPERADO PRATELEIRA 590 x 250 x 8MM.PDF,.pdf,60239,0.057,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012387-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.FRONTAL-660X396.PDF,.pdf,215924,0.206,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012248 - VIDRO  LOW-E TEC 15 6MM  440X1548 (PA 05377) COD. FRENTE.PDF,.pdf,76641,0.073,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012380-PORTA DE VIDRO-349X416,5X6MM.pdf",.pdf,39769,0.038,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012390-VIDRO TEMPERADO PRATELEIRA 600 x 350 x 8MM.PDF,.pdf,60237,0.057,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012388-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.SUPERIOR -660X483.PDF,.pdf,145919,0.139,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012264-FRONTAL VITRINE 700 ( VITRINE AUTO SERVIÇO 700).PDF,.pdf,39599,0.038,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012245 - VIDRO LOW-E TEC 15 6MM  765x1548 (PA 05374) COD. TETO.PDF,.pdf,74145,0.071,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012228 - FRONTAL VITRINE 1200 ( MURAL AUTO SERVIÇO 1200).PDF,.pdf,60015,0.057,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012384-VIDRO TEMPERADO PRATELEIRA 700 x 300 x 8MM.PDF,.pdf,60294,0.058,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012379 - VIDRO INC. 4MM TEM. 665X285MM.PDF,.pdf,61810,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012247 - VIDRO  LOW-E TEC 15 6MM  440x759 (PA 05376) COD. LATERAL 2.PDF,.pdf,76902,0.073,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012385-VIDRO INCOLOR 10MM TEMP. 694X150MM.PDF,.pdf,59840,0.057,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012172 - VIDRO INCOLOR TEMPERADO 500 X 700 X 8 MM.pdf,.pdf,58726,0.056,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012378 - VIDRO INC. 4MM TEM. 429X285MM.PDF,.pdf,61778,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012376-VIDRO TEMPERADO PRATELEIRA 1100 x 350 x 8MM.pdf,.pdf,42371,0.04,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012375-VIDRO TEMPERADO PRATELEIRA 1090 x 250 x 8MM.pdf,.pdf,42371,0.04,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012044 - VIDRO INCOLOR TEMPERADO 8 MM 1200 X 500 MM.PDF,.pdf,38750,0.037,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012246 - VIDRO  LOW-E TEC 15 6MM  440x759 (PA 05375) COD. LATERAL 1.PDF,.pdf,76197,0.073,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012377-FRONTAL VITRINE AUTO SERVIÇO-1130X100X8MM.pdf,.pdf,43005,0.041,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006735-VIDRO SUPERIOR-945X350X8MM.PDF,.pdf,44362,0.042,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012153-VIDRO DA PRATELEIRA(VIDRO INCOLOR 8MM TEMP. 1483 X 350 ).PDF,.pdf,60287,0.057,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006913-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE REF. 700X675X403.pdf,.pdf,46059,0.044,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012003 - VIDRO INCOLOR TEMPERADO 5 MM 940 X 275 MM.PDF,.pdf,61691,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012030 - VIDRO INCOLOR TEMPERADO 400 X 1810 X 8 MM.pdf,.pdf,38130,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012374-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LAT.DIR.-460X353.pdf,.pdf,117977,0.113,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012032 - VIDRO INCOLOR TEMPERADO 400 X 1810 X 8 MM.PDF,.pdf,38344,0.037,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012371-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LAT.ESQ.-479X396.pdf,.pdf,116218,0.111,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012373-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LAT.ESQ.-460X353.pdf,.pdf,118868,0.113,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012372-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LAT.DIR.-479X396.pdf,.pdf,121260,0.116,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006892-PORTA DUPLA DESLIZANTE PT INC+INC - VITRINE REF. 1200 DP.PDF,.pdf,69253,0.066,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006892-PORTA DUPLA DESLIZANTE PT LOW-E TEC 15 - INC+INC - VITRINE REF. 1200 DP.PDF,.pdf,68266,0.065,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012370-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.FRONTAL-1160X396.pdf,.pdf,227591,0.217,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012365-PRATELEIRA SUPERIOR- 1086X984X8 MM.PDF,.pdf,61526,0.059,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1007146 - VIDRO INCOLOR TEMPERADO 1400 X 400 X 8 MM.pdf,.pdf,79473,0.076,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012364 - PRATELEIRA DE VIDRO 200MM ( VITRINE 1000 AUTO S. ).PDF,.pdf,60687,0.058,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006901-PORTA DUPLA DESLIZANTE PT LOW-E TEC 15 - INC+INC - VITRINE REF. 700 DP.PDF,.pdf,68699,0.066,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012002 - VIDRO INCOLOR TEMPERADO 4 MM 740 X 275 MM.PDF,.pdf,61815,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006843-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE AQN. 1300.PDF,.pdf,68547,0.065,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012366-PRATELEIRA INTERMEDIARIA.-1086X940X8MM.PDF,.pdf,61852,0.059,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012369-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.SUPERIOR -1160X483.pdf,.pdf,151367,0.144,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006838-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE REF. 700.PDF,.pdf,68949,0.066,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012367-VD DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.-260X1282x19,5MM.PDF",.pdf,61488,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006841-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE AQN. 700.PDF,.pdf,68619,0.065,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006839-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE REF. 1000.PDF,.pdf,68592,0.065,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006842-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE AQN. 1000.PDF,.pdf,68295,0.065,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1006731-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.SUPERIOR-950X774X19,5.PDF",.pdf,80873,0.077,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012357-VIDRO INCOLOR TEMPERADO 400 X 840 X 8 MM.PDF,.pdf,61330,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012363-VIDRO TEMPERADO PRATELEIRA-595X450X8MM.PDF,.pdf,60551,0.058,movel_inox,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012360-VIDRO LOW-E TEC 15 6MM  458,9X948 (FRENTE) .PDF",.pdf,76076,0.073,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012359-VIDRO LOW-E TEC 15 6MM 679x948 (TETO).PDF,.pdf,73195,0.07,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006737-VIDRO TEMPERADO PRATELEIRA 880 x 560 x 8MM.PDF,.pdf,60691,0.058,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006736-PORTA DE VIDRO -470X158X6MM.PDF,.pdf,62643,0.06,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012355-VIDRO DA PRATELEIRA(VIDRO INCOLOR 8MM TEMP. 883 X 350 ).PDF,.pdf,39047,0.037,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006734-VIDRO LATERAL ESQUERDO-342X180X8MM.PDF,.pdf,44888,0.043,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006840-PORTA DUPLA DESLIZANTE PT ESP+INC - VITRINE REF. 1300.PDF,.pdf,68829,0.066,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012354 - VIDRO  LOW-E TEC 15 6MM  440X948 (PA 05377) COD. FRENTE.PDF,.pdf,48067,0.046,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006733-VIDRO LATERAL DIREITO-342X180X8MM.PDF,.pdf,44713,0.043,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1006728-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.FRONTAL-950X485X19,5.PDF",.pdf,83280,0.079,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012353 - VIDRO LOW-E TEC 15 6MM  765x948 (PA 05374) COD. TETO.PDF,.pdf,46940,0.045,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1006730-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LATERAL ESQ.-770X485X19,5.PDF",.pdf,75972,0.072,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012342-VIDRO PROTETOR SALIVAR-2139X100X8MM.PDF,.pdf,63607,0.061,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1006729-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP. LATERAL DIR.-770X485X19,5 .PDF",.pdf,73659,0.07,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012586-VIDRO INCOLOR TEMPERADO 623X400X8 - PRAT.pdf,.pdf,62779,0.06,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012583 - VIDRO INC TEMPERADO 696X696X6 SERIG CINZA - SUP.pdf,.pdf,123393,0.118,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012584 - VIDRO INC TEMPERADO 580X664X6 - LAT.pdf,.pdf,66017,0.063,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012338-PRATELEIRA INTERMEDIARIA-2184X640X8MM.PDF,.pdf,61469,0.059,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1006732-VIDRO FRONTAL-945X180X8MM.PDF,.pdf,43181,0.041,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012341-VIDRO PROTETOR SALIVAR-1499X100X8MM.PDF,.pdf,63772,0.061,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012565 - VIDRO INC TEMP 1296X400X6 - SUP.pdf,.pdf,61672,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012337-PRATELEIRA SUPERIOR-2184X684X8MM.PDF,.pdf,61560,0.059,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012564 - VIDRO INC TEMP 896X400X8 - PRAT.pdf,.pdf,48948,0.047,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012336-VIDRO LATERAL -600X490X10MM.PDF,.pdf,61248,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012558-VIDRO INCOLOR TEMPERADO 923X400X8 - PRAT.pdf,.pdf,49023,0.047,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012571 - VIDRO INCOLOR TEMPERADO 400 X 1165 X 8 MM.pdf,.pdf,75320,0.072,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012585 - VIDRO INC TEMPERADO 696X664X6 - FRN.pdf,.pdf,63923,0.061,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012335-VIDRO FRONTAL-1995X490X10MM.PDF,.pdf,61250,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012332-VIDRO SUPERIOR-1495X610X10MM.PDF,.pdf,61529,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012582 - VIDRO INC LOW-E TEMPERADO 1296X664X6 COM RESIST - FRN.pdf,.pdf,77718,0.074,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012334-VIDRO SUPERIOR-1995X700X10MM.PDF,.pdf,61564,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012559 - VIDRO INC TEMP 996X400X6 - SUP.pdf,.pdf,66479,0.063,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012581 - VIDRO INC LOW-E TEMPERADO 1296X696X6 SERIG CINZA COM RESIST - SUP.pdf,.pdf,80289,0.077,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012333-VIDRO LATERAL -600X490X10MM.PDF,.pdf,61219,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012572 - VIDRO INCOLOR TEMPERADO 400 X 1810 X 8 MM.pdf,.pdf,74867,0.071,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012562 - VIDRO INC LOW-E TEMP 983X110X8 - FRNT.pdf,.pdf,48557,0.046,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012573 - VD DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.-260X1280x19,5MM.pdf",.pdf,57560,0.055,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012330-VIDRO INCOLOR TEMPERADO 100 X 1850 X 8 MM.PDF,.pdf,38348,0.037,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012322 - VIDRO INCOLOR TEMPERADO 400 X 1850 X 8 MM.PDF,.pdf,38159,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012566 - VIDRO INC LOW-E TEMP 1283X110X8 - FRNT.pdf,.pdf,48396,0.046,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012321 - VIDRO INCOLOR TEMPERADO 400 X 1200 X 8 MM.PDF,.pdf,37431,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012326-VIDRO TEMPERADO-510X433X4MM.PDF,.pdf,60865,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012323 - VIDRO INCOLOR TEMPERADO 400 X 1530X 8 MM.PDF,.pdf,37344,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012331-VIDRO FRONTAL-1495X490X10MM.PDF,.pdf,61256,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012320-PORTA MENOR VITRINE SORVETE.PDF,.pdf,61327,0.058,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012568 - VIDRO INC TEMP 1196X400X8 - PRAT.pdf,.pdf,48969,0.047,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012567 - VIDRO INC TEMP 1196X300X8 - PRAT.pdf,.pdf,49015,0.047,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012316-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LAT.DIR.-942X474.PDF,.pdf,152399,0.145,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012315-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.LAT.ESQ.-942X474.PDF,.pdf,153705,0.147,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012561 - VIDRO INC LOW-E TEMP 587X658X6 COM RESIST - LAT ESQ.pdf,.pdf,69949,0.067,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012563 - VIDRO INC TEMP 896X300X8 - PRAT.pdf,.pdf,49009,0.047,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012317-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.FRONTAL-1160X473,4.PDF",.pdf,133465,0.127,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012555 - VIDRO INC LOW-E TEMPERADO 996X696X6 SERIG CINZA COM RESIST - SUP.pdf,.pdf,54197,0.052,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012318-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP.SUPERIOR -1160X555.PDF,.pdf,156219,0.149,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012560 - VIDRO INC LOW-E TEMP 587X658X6 COM RESIST - LAT DIR.pdf,.pdf,69800,0.067,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012557 - VIDRO INC LOW-E TEMPERADO 580X664X6 COM RESIST - LAT.pdf,.pdf,75518,0.072,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012306-VIDRO INCOLOR TEMP.1200X500X8 MM.PDF,.pdf,37528,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012311 - PRATELEIRA DE VIDRO 250MM ( VITRINE 700 AUTO S. ).PDF,.pdf,39462,0.038,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012319-PORTA MAIOR VITRINE SORVETE.PDF,.pdf,61867,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012307 - PRATELEIRA DE VIDRO 400X890 ( VITRINE 1000 ).PDF,.pdf,39851,0.038,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012313 - PRATELEIRA DE VIDRO 250MM ( VITRINE 1300 AUTO S. ).PDF,.pdf,39500,0.038,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012548 - VIDRO INCOLOR TEMPERADO 2170X400X8MM.pdf,.pdf,72295,0.069,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012312 - PRATELEIRA DE VIDRO 250MM ( VITRINE 1000 AUTO S. ).PDF,.pdf,39520,0.038,movel_inox,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012556 - VIDRO INC LOW-E TEMPERADO 996X664X6 COM RESIST - FRN.pdf,.pdf,59890,0.057,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012540 - VIDRO INCOLOR TEMPERADO 2000 X 400 X 8 MM.pdf,.pdf,37664,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012314 - VIDRO INCOLOR TEMPERADO 2170 X 400 X 8 MM.PDF,.pdf,37409,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012522 - VIDRO TEMPERADO  948 X 316 X 8MM (TETO).pdf,.pdf,61493,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012304-VIDRO SUPERIOR- 524x950 X10MM.PDF,.pdf,63144,0.06,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012537 - VIDRO INCOLOR TEMPERADO 948 X 250 X 6.pdf,.pdf,78368,0.075,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012305-VIDRO INCOLOR TEMP.1800X500X8 MM.PDF,.pdf,38911,0.037,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012547 - VIDRO INCOLOR TEMPERADO 510X529X6 MM.pdf,.pdf,63777,0.061,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012302-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP. 410X211.PDF,.pdf,61680,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012537 - VIDRO INCOLOR TEMPERADO 948 X 350 X 6.pdf,.pdf,48222,0.046,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012301-VIDRO  LOW-E TEC 15 6MM- 417X266X6LATERAL ESQ.PDF,.pdf,78833,0.075,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012520 - VIDRO INCOLOR TEMPERADO 400 X 1500X 8 MM.pdf,.pdf,37284,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012533 - VIDRO INCOLOR TEMPERADO 1650 X 400 X 8 MM.pdf,.pdf,37311,0.036,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012303-VIDRO LATERAL-524X339X10MM.PDF,.pdf,63240,0.06,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012511 - VIDRO PORTA BAKERY CASE  476,6X240X6 MM (ESPELHADO LEVE INTERNO).pdf",.pdf,64878,0.062,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012523-VIDRO TEMPERADO  316 X 200 X 8MM (LATERAL).pdf,.pdf,61896,0.059,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012513 - VIDRO INCOLOR TEMPERADO 674X421X6MM (VIDRO FRONTAL).pdf,.pdf,65185,0.062,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012521 - VIDRO TEMPERADO  940 X 200 X 8MM (TRASEIRA).pdf,.pdf,68065,0.065,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012512 - VIDRO INCOLOR TEMPERADO 495X555X6MM (VIDRO LATERAL).pdf,.pdf,64387,0.061,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012506 - VIDRO TEMPERADO 353,5X282X8MM (LATERAL).pdf",.pdf,55991,0.053,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012507 - VIDRO TEMPERADO 1977X282X8MM (TRASEIRA).pdf,.pdf,55452,0.053,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012503 - VIDRO INCOLOR TEMPERADO 410x250x6MM.pdf,.pdf,54188,0.052,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012508 - VIDRO TEMPERADO 1993X353,5X8MM (TETO).pdf",.pdf,56034,0.053,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012495 - VIDRO LATERAL DIR. BAKERY CASE REFRIG. 564X550X6 MM.pdf,.pdf,265662,0.253,refrigeracao,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012496 - VIDRO TETO BAKERY CASE REFRIG. 556X351,60X6 MM.pdf",.pdf,273753,0.261,refrigeracao,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012502-VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP. 410X250.pdf,.pdf,69531,0.066,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012500-VIDRO LOW-E TEC 15 6MM -635X306X6 LATERAL DIR.pdf,.pdf,50672,0.048,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012499-VIDRO LOW-E TEC 15 6MM -635X306X6 LATERAL ESQ.pdf,.pdf,50534,0.048,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012498-VIDRO LOW-E TEC 15 6MM -952X306X6 FRENTE.pdf,.pdf,73550,0.07,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012493 - VIDRO FRONTAL BAKERY CASE REFRIG. 564X351,60X6 MM.pdf",.pdf,138133,0.132,refrigeracao,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012490-VIDRO INCOLOR TEMPERADO 952x306x6MM.pdf,.pdf,89511,0.085,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012489-VIDRO INCOLOR TEMPERADO 952x641x6MM.pdf,.pdf,91627,0.087,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012492-VIDRO LOW-E TEC 15 6MM -952X641X6 TETO.pdf,.pdf,51416,0.049,outros,0,
D:\BIBLIOTECA DE PROJETOS\VIDROS\1012494 - VIDRO LATERAL ESQ. BAKERY CASE REFRIG. 564X550X6 MM.pdf,.pdf,265535,0.253,refrigeracao,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012473 - VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP. LAT. DIR. - 678,80X396 MM.pdf",.pdf,76377,0.073,outros,0,
"D:\BIBLIOTECA DE PROJETOS\VIDROS\1012472 - VIDRO DUPLO LOW-E TEC 15 4MM+INCOLOR 4MM TEMP. LAT. ESQ. - 678,80X396 MM.pdf",.pdf,77621,0.074,outros,0,
